Time (s),Setpoint,PID Output,GA-Tuned PID Output,Neuro-Fuzzy Output
1.125125125125125,1.0,1.0038236498186548,0.9925043210635682,0.8888642011713183
1.127127127127127,1.0,1.0038035865289376,0.9925090479078208,0.8894021053069177
1.1291291291291292,1.0,1.0037836104841191,0.9925137875275374,0.8899378583424731
1.1311311311311312,1.0,1.0037637215392947,0.9925185398823759,0.8904714688637674
1.1331331331331331,1.0,1.003743919546121,0.9925233049320361,0.8910029454226427
1.135135135135135,1.0,1.0037242043528858,0.9925280826362648,0.8915322965371284
1.137137137137137,1.0,1.0037045758045753,0.9925328729548508,0.8920595306915681
1.1391391391391392,1.0,1.0036850337429437,0.9925376758476295,0.8925846563367464
1.1411411411411412,1.0,1.0036655780065782,0.9925424912744796,0.893107681890016
1.1431431431431431,1.0,1.0036462084309652,0.9925473191953245,0.8936286157354236
1.145145145145145,1.0,1.003626924848556,0.9925521595701321,0.8941474662238359
1.147147147147147,1.0,1.0036077270888297,0.9925570123589154,0.8946642416730649
1.1491491491491492,1.0,1.0035886149783562,0.9925618775217314,0.8951789503679934
1.1511511511511512,1.0,1.0035695883408589,0.9925667550186827,0.8956916005607001
1.1531531531531531,1.0,1.0035506469972753,0.992571644809915,0.8962022004705829
1.155155155155155,1.0,1.0035317907658186,0.99257654685562,0.896710758284484
1.157157157157157,1.0,1.0035130194620352,0.9925814611160341,0.8972172821568138
1.1591591591591592,1.0,1.0034943328988652,0.9925863875514377,0.8977217802096732
1.1611611611611612,1.0,1.0034757308866995,0.9925913261221564,0.8982242605329772
1.1631631631631631,1.0,1.0034572132334367,0.9925962767885608,0.8987247311845783
1.165165165165165,1.0,1.0034387797445392,0.992601239511066,0.8992232001903869
1.167167167167167,1.0,1.0034204302230891,0.9926062142501324,0.899719675544495
1.1691691691691692,1.0,1.0034021644698423,0.9926112009662644,0.9002141652092965
1.1711711711711712,1.0,1.0033839822832828,0.9926161996200127,0.9007066771156093
1.1731731731731732,1.0,1.0033658834596748,0.9926212101719717,0.901197219162795
1.1751751751751751,1.0,1.003347867793116,0.9926262325827817,0.9016857992188804
1.177177177177177,1.0,1.0033299350755887,0.9926312668131271,0.9021724251206767
1.1791791791791792,1.0,1.00331208509701,0.9926363128237379,0.9026571046738996
1.1811811811811812,1.0,1.0032943176452835,0.9926413705753893,0.9031398456532882
1.1831831831831832,1.0,1.003276632506346,0.9926464400289011,0.9036206558027244
1.1851851851851851,1.0,1.0032590294642185,0.9926515211451387,0.9040995428353508
1.187187187187187,1.0,1.003241508301053,0.9926566138850117,0.9045765144336896
1.1891891891891893,1.0,1.0032240687971792,0.9926617182094762,0.90505157824976
1.1911911911911912,1.0,1.0032067107311522,0.9926668340795326,0.9055247419051948
1.1931931931931932,1.0,1.0031894338797975,0.9926719614562267,0.9059960129913592
1.1951951951951951,1.0,1.003172238018256,0.9926771003006492,0.9064653990694655
1.197197197197197,1.0,1.0031551229200286,0.9926822505739368,0.906932907670691
1.1991991991991993,1.0,1.003138088357021,0.9926874122372706,0.9073985462962928
1.2012012012012012,1.0,1.0031211340995847,0.992692585251878,0.9078623224177236
1.2032032032032032,1.0,1.0031042599165618,0.9926977695790307,0.9083242434767468
1.2052052052052051,1.0,1.0030874655753257,0.9927029651800463,0.9087843168855516
1.207207207207207,1.0,1.0030707508418217,0.9927081720162874,0.909242550026867
1.2092092092092093,1.0,1.0030541154806099,0.9927133900491629,0.909698950254076
1.2112112112112112,1.0,1.0030375592549023,0.9927186192401258,0.9101535248913288
1.2132132132132132,1.0,1.003021081926605,0.9927238595506759,0.9106062812336562
1.2152152152152151,1.0,1.0030046832563548,0.992729110942357,0.9110572265470832
1.2172172172172173,1.0,1.0029883630035592,0.9927343733767595,0.91150636806874
1.2192192192192193,1.0,1.0029721209264326,0.9927396468155193,0.9119537130069754
1.2212212212212212,1.0,1.002955956782035,0.9927449312203168,0.912399268541468
1.2232232232232232,1.0,1.0029398703263066,0.9927502265528791,0.912843041823338
1.2252252252252251,1.0,1.0029238613141058,0.992755532774978,0.9132850399752566
1.2272272272272273,1.0,1.0029079294992431,0.9927608498484317,0.9137252700915586
1.2292292292292293,1.0,1.002892074634517,0.9927661777351033,0.9141637392383514
1.2312312312312312,1.0,1.0028762964717475,0.9927715163969018,0.9146004544536251
1.2332332332332332,1.0,1.002860594761811,0.9927768657957817,0.9150354227473624
1.2352352352352352,1.0,1.0028449692546726,0.9927822258937439,0.9154686511016462
1.2372372372372373,1.0,1.0028294196994196,0.9927875966528339,0.9159001464707704
1.2392392392392393,1.0,1.002813945844293,0.9927929780351437,0.9163299157813468
1.2412412412412412,1.0,1.002798547436721,0.9927983700028107,0.9167579659324128
